FromNodeId,ToNodeId,ACTION,Occurrences,ActionValue
2225,24908,TAKEAWAY,24,-0.045654808
238,41115,TAKEAWAY,20,-0.045716604
2709,134398,TAKEAWAY,16,-0.046267385
18509,72832,TAKEAWAY,17,-0.047858563
1634,27166,TAKEAWAY,21,-0.047999454
1406,10254,TAKEAWAY,16,-0.048481565
958,79514,TAKEAWAY,51,-0.048527132
2197,104690,TAKEAWAY,19,-0.048575
2699,91014,TAKEAWAY,15,-0.04883161
779,92967,TAKEAWAY,21,-0.049566402
1391,108603,TAKEAWAY,24,-0.050293835
199,6871,TAKEAWAY,20,-0.050357252
4501,12742,TAKEAWAY,19,-0.050572172
2707,21467,TAKEAWAY,33,-0.051714784
812,38533,TAKEAWAY,25,-0.051761336
245,156177,TAKEAWAY,37,-0.052056452
1373,30984,TAKEAWAY,17,-0.052069893
1373,232705,TAKEAWAY,18,-0.052113571
301,5872,TAKEAWAY,22,-0.052997748
1873,15870,TAKEAWAY,45,-0.053048252
831,85149,TAKEAWAY,24,-0.054656107
2311,304128,TAKEAWAY,19,-0.054895012
545,26356,TAKEAWAY,27,-0.056252969
1634,55910,TAKEAWAY,35,-0.056337501
916,91887,TAKEAWAY,31,-0.056969643
188,47290,TAKEAWAY,19,-0.057434846
3455,14793,TAKEAWAY,15,-0.058609898
1479,79623,TAKEAWAY,18,-0.058946013
5,45869,TAKEAWAY,18,-0.060256392
143,5744,TAKEAWAY,29,-0.060515848
1861,32875,TAKEAWAY,43,-0.061333133
10203,13303,TAKEAWAY,15,-0.062117009
31,7152,TAKEAWAY,102,-0.062262178
1326,10694,TAKEAWAY,46,-0.063405351
4522,209871,TAKEAWAY,18,-0.063741937
2492,134443,TAKEAWAY,18,-0.064113177
545,333213,TAKEAWAY,17,-0.0642068
1217,192605,TAKEAWAY,37,-0.064653146
2268,66511,TAKEAWAY,26,-0.066569861
2311,97832,TAKEAWAY,27,-0.066596368
63,77391,TAKEAWAY,54,-0.067883981
5397,49275,TAKEAWAY,25,-0.068237045
281,24888,TAKEAWAY,35,-0.068492139
789,8534,TAKEAWAY,16,-0.06911608
2247,90597,TAKEAWAY,44,-0.071311702
678,52075,TAKEAWAY,78,-0.072112949
1432,69221,TAKEAWAY,18,-0.072637548
1365,3301,TAKEAWAY,47,-0.073646641
2247,198504,TAKEAWAY,30,-0.073871788
4260,60131,TAKEAWAY,17,-0.074815326
773,1419,TAKEAWAY,34,-0.07497922
779,33261,TAKEAWAY,25,-0.07530178
468,220679,TAKEAWAY,18,-0.076133951
5397,228987,TAKEAWAY,15,-0.077750598
4408,35625,TAKEAWAY,24,-0.08138599
1920,50440,TAKEAWAY,25,-0.081586404
711,51379,TAKEAWAY,24,-0.082610507
72,152790,TAKEAWAY,26,-0.084274971
891,30866,TAKEAWAY,15,-0.084566601
939,63893,TAKEAWAY,22,-0.084819718
671,48090,TAKEAWAY,47,-0.087176794
4004,93936,TAKEAWAY,24,-0.090583327
5,44990,TAKEAWAY,36,-0.091948033
139,75247,TAKEAWAY,20,-0.093355028
2687,59114,TAKEAWAY,16,-0.094548892
2536,41759,TAKEAWAY,21,-0.09462686
1507,210704,TAKEAWAY,20,-0.095951681
671,49890,TAKEAWAY,36,-0.096213086
2251,9551,TAKEAWAY,20,-0.099907776
939,74683,TAKEAWAY,32,-0.099940268
1873,165957,TAKEAWAY,29,-0.100339412
281,16282,TAKEAWAY,55,-0.103041982
3707,125190,TAKEAWAY,15,-0.112836636
171,6165,TAKEAWAY,37,-0.117587498
7389,72762,TAKEAWAY,26,-0.118605273
2795,2796,TAKEAWAY,15,-0.120786125
6515,98775,TAKEAWAY,17,-0.123367067
599,89193,TAKEAWAY,15,-0.125988615
2282,461795,TAKEAWAY,16,-0.126659531
1326,29460,TAKEAWAY,16,-0.129835644
10454,112217,TAKEAWAY,18,-0.135328167
2311,3020,TAKEAWAY,38,-0.142146137
1091,186757,TAKEAWAY,17,-0.142543413
4408,161925,TAKEAWAY,15,-0.152673778
740,80937,TAKEAWAY,16,-0.16975388
9194,208161,TAKEAWAY,15,-0.254441265
1383,1678,SHOT,316,0.178372526
4235,7900,SHOT,151,0.163271464
3976,4633,SHOT,193,0.154899294
3158,17653,SHOT,145,0.149005464
98,8074,SHOT,249,0.144254849
2286,33913,SHOT,194,0.143973266
2282,2283,SHOT,272,0.141402529
2259,2260,SHOT,140,0.135783801
58,3873,SHOT,251,0.135739644
3559,8104,SHOT,226,0.132007412
1868,13216,SHOT,262,0.130552456
755,5545,SHOT,225,0.129314308
2687,2688,SHOT,302,0.127732483
238,10594,SHOT,197,0.126963381
609,18062,SHOT,149,0.125206372
4269,21575,SHOT,184,0.124734257
1163,2717,SHOT,158,0.122059242
831,19666,SHOT,236,0.121750962
1023,1024,SHOT,398,0.121211844
1252,1952,SHOT,609,0.121082788
259,4028,SHOT,391,0.119678112
958,1324,SHOT,384,0.118884455
1844,10039,SHOT,438,0.115766907
1673,1674,SHOT,496,0.115624345
1049,1050,SHOT,530,0.115323492
4479,4991,SHOT,163,0.114981909
13,543,SHOT,173,0.113031676
221,222,SHOT,149,0.112766733
1566,9857,SHOT,193,0.112548694
752,753,SHOT,369,0.112273255
6540,6541,SHOT,143,0.111433762
3109,8152,SHOT,204,0.111171988
1959,1960,SHOT,213,0.110371698
102,6638,SHOT,253,0.110105032
1634,10601,SHOT,269,0.110022435
6493,6494,SHOT,159,0.109186342
2969,12216,SHOT,228,0.10894596
4501,13718,SHOT,192,0.108870798
2953,9172,SHOT,199,0.108567165
523,6879,SHOT,201,0.108451769
3369,38200,SHOT,204,0.107586774
2231,4321,SHOT,734,0.106957951
5397,6600,SHOT,221,0.106207501
105,2028,SHOT,549,0.106126978
592,10169,SHOT,249,0.105791289
184,185,SHOT,142,0.105508073
2980,2981,SHOT,276,0.104550405
4273,4274,SHOT,399,0.103364349
2969,7641,SHOT,146,0.102445778
2953,35787,SHOT,198,0.102366629
6488,6489,SHOT,139,0.101998294
812,813,SHOT,340,0.101983889
2197,3315,SHOT,397,0.101801704
1326,6146,SHOT,429,0.101201366
7462,50958,SHOT,143,0.100589318
1665,6710,SHOT,254,0.100143333
1489,36975,SHOT,172,0.099498477
1641,4006,SHOT,264,0.099276262
1269,8524,SHOT,460,0.098459724
4873,4874,SHOT,177,0.098306544
1081,1082,SHOT,237,0.097723096
3136,12180,SHOT,169,0.097379725
2311,15786,SHOT,401,0.09712105
1397,7297,SHOT,310,0.096623277
1634,5783,SHOT,413,0.096353186
2707,13798,SHOT,351,0.096268801
2251,22485,SHOT,138,0.096162083
711,5186,SHOT,303,0.096088701
2774,2775,SHOT,329,0.095009338
761,18250,SHOT,550,0.094950225
3174,4082,SHOT,268,0.094911879
90,8278,SHOT,413,0.093814558
2197,2818,SHOT,543,0.093222119
2268,20637,SHOT,257,0.092973511
5888,15585,SHOT,229,0.092870681
1873,3044,SHOT,320,0.092580054
649,9613,SHOT,155,0.092424442
3707,12488,SHOT,162,0.092115155
779,7245,SHOT,236,0.091985544
671,3254,SHOT,578,0.091837382
891,1189,SHOT,148,0.091835475
590,21853,SHOT,165,0.091618441
1861,28305,SHOT,178,0.091060176
916,7543,SHOT,325,0.090342066
1373,9505,SHOT,330,0.089960291
381,2530,SHOT,143,0.089800302
1391,3335,SHOT,216,0.089707454
63,320,SHOT,383,0.089236561
740,741,SHOT,681,0.089135177
648,20700,SHOT,370,0.088653311
2876,14078,SHOT,296,0.08843886
1815,7376,SHOT,409,0.08843411
3675,12485,SHOT,338,0.087119626
2967,4404,SHOT,203,0.087056956
1201,1202,SHOT,422,0.086718497
1197,1198,SHOT,482,0.086025307
4391,12250,SHOT,173,0.085657143
238,5832,SHOT,340,0.085295987
311,6365,SHOT,1379,0.085112665
1006,3457,SHOT,454,0.085107427
10454,15509,SHOT,195,0.084287749
2967,16743,SHOT,182,0.083681582
171,1530,SHOT,175,0.083425977
2614,3822,SHOT,142,0.083379453
721,9997,SHOT,154,0.082856859
2760,2761,SHOT,381,0.082574049
2247,4328,SHOT,386,0.082548091
281,5096,SHOT,602,0.082378984
4321,10977,SHOT,166,0.081543873
801,18654,SHOT,341,0.08130239
4249,4250,SHOT,279,0.080802791
2177,2184,SHOT,422,0.080717474
4467,12736,SHOT,292,0.080111445
545,546,SHOT,790,0.079995495
3029,6426,SHOT,567,0.079991076
1813,11547,SHOT,384,0.079762441
2274,2275,SHOT,214,0.079298528
773,21977,SHOT,274,0.078746423
4408,4414,SHOT,171,0.078529682
958,2034,SHOT,526,0.078493352
916,16331,SHOT,343,0.078089466
4004,6722,SHOT,171,0.078077262
939,13402,SHOT,288,0.078044335
221,7077,SHOT,195,0.077883476
371,2516,SHOT,449,0.077703593
335,336,SHOT,424,0.077508774
1507,1969,SHOT,257,0.076921823
1217,1218,SHOT,256,0.076538085
94,2021,SHOT,458,0.07653163
678,1260,SHOT,644,0.076478684
657,658,SHOT,838,0.076214705
303,1220,SHOT,690,0.075326724
1804,7875,SHOT,498,0.074242486
15,16,SHOT,686,0.073906356
563,4095,SHOT,166,0.073872104
4004,10469,SHOT,225,0.073665085
1000,1772,SHOT,585,0.073244842
1000,20277,SHOT,461,0.073208387
834,1411,SHOT,474,0.073142737
658,6834,SHOT,189,0.072789778
139,11984,SHOT,266,0.072544618
2251,2262,SHOT,514,0.072487025
1649,4033,SHOT,273,0.072429731
2225,4323,SHOT,1154,0.07210035
812,10065,SHOT,297,0.072047834
31,2699,SHOT,1080,0.071999959
19,23397,SHOT,139,0.07150048
7483,18026,SHOT,227,0.071451532
139,1583,SHOT,254,0.07128745
1351,1352,SHOT,225,0.071212948
90,10704,SHOT,526,0.071169252
122,123,SHOT,605,0.071103862
1873,1874,SHOT,520,0.071006166
831,832,SHOT,465,0.070817043
143,6212,SHOT,338,0.070682498
2268,5295,SHOT,323,0.070485403
1813,1835,SHOT,399,0.0702571
1326,2792,SHOT,413,0.069899955
5,6,SHOT,302,0.069605989
4043,10960,SHOT,188,0.069133517
2005,6961,SHOT,441,0.069026171
827,15306,SHOT,167,0.068963701
468,2601,SHOT,252,0.068822615
63,1989,SHOT,529,0.068419897
939,1984,SHOT,297,0.068289063
18,292,SHOT,967,0.068252994
4260,4490,SHOT,187,0.067975939
7219,16884,SHOT,333,0.067913678
671,5175,SHOT,611,0.067793475
7389,7858,SHOT,486,0.067454026
761,2134,SHOT,464,0.06738752
7309,20788,SHOT,186,0.06737289
816,7426,SHOT,253,0.066816152
5397,11554,SHOT,895,0.066738585
2259,2266,SHOT,681,0.06672315
12327,12328,SHOT,271,0.066060224
1641,14212,SHOT,261,0.065964818
19,3439,SHOT,145,0.06596202
1365,3568,SHOT,415,0.065747751
188,12543,SHOT,182,0.065500959
1920,1921,SHOT,397,0.065096326
3653,8669,SHOT,162,0.065020645
18,906,SHOT,1149,0.06460076
2247,4789,SHOT,336,0.064533628
678,13285,SHOT,622,0.064232225
31,891,SHOT,1128,0.064113181
4501,12756,SHOT,273,0.063941598
1920,23717,SHOT,136,0.063005284
1252,2707,SHOT,2731,0.062974949
1432,71494,SHOT,149,0.062531633
2311,2312,SHOT,414,0.062494673
711,721,SHOT,1183,0.062115673
801,802,SHOT,527,0.061895495
827,4223,SHOT,491,0.061888645
1006,1007,SHOT,706,0.061637677
779,6703,SHOT,899,0.061503714
102,3502,SHOT,909,0.061439272
1665,11624,SHOT,405,0.061240563
529,3856,SHOT,460,0.061232574
784,11597,SHOT,560,0.061099006
72,2007,SHOT,467,0.061010832
1573,3988,SHOT,496,0.06095987
4244,31127,SHOT,193,0.060735346
1804,13703,SHOT,321,0.060350803
1217,7327,SHOT,249,0.060339534
303,599,SHOT,1089,0.060127155
529,5579,SHOT,318,0.059856227
4265,7910,SHOT,534,0.05956308
281,2687,SHOT,2299,0.059543129
4323,13851,SHOT,253,0.059479792
12307,12308,SHOT,182,0.058991367
648,649,SHOT,1311,0.058605886
4408,15613,SHOT,164,0.057809387
741,6394,SHOT,142,0.057692502
219,3545,SHOT,227,0.05740112
906,22862,SHOT,164,0.057262258
3127,3128,SHOT,187,0.057230936
15,882,SHOT,981,0.056351652
5,10633,SHOT,440,0.05614918
72,937,SHOT,369,0.056084134
98,5152,SHOT,964,0.055853157
563,6754,SHOT,735,0.055484071
428,35278,SHOT,188,0.055194477
834,19157,SHOT,394,0.055168476
4244,4986,SHOT,221,0.054704398
773,1091,SHOT,1016,0.054650026
590,6931,SHOT,710,0.05382334
1139,54683,SHOT,232,0.053652511
1844,7862,SHOT,375,0.053093781
784,10768,SHOT,477,0.051772651
811,7450,SHOT,178,0.051568014
161,1537,SHOT,234,0.051403957
1365,3525,SHOT,397,0.051245213
1197,2237,SHOT,287,0.051141476
178,22594,SHOT,145,0.050883
28937,36913,SHOT,137,0.049935436
1351,3349,SHOT,652,0.049642685
2286,2315,SHOT,743,0.049523764
1566,3679,SHOT,292,0.049511097
1373,2832,SHOT,292,0.048790575
3174,74784,SHOT,142,0.048786372
94,95,SHOT,511,0.048306424
171,6169,SHOT,197,0.048178011
245,5775,SHOT,588,0.047998679
1861,1877,SHOT,926,0.047488233
1391,3296,SHOT,900,0.047269694
6515,36704,SHOT,161,0.046621295
202,515,SHOT,328,0.046175932
62,565,SHOT,187,0.045203038
86,10421,SHOT,248,0.044170796
6365,11637,SHOT,319,0.041367337
816,7453,SHOT,338,0.040753877
161,5711,SHOT,331,0.039440835
760,1069,SHOT,239,0.038385016
1196,1210,SHOT,180,0.034953742
7396,7845,SHOT,302,0.03461793
62,8235,SHOT,215,0.033815709
1877,9698,SHOT,146,0.032958448
2,1495,SHOT,591,0.03120338
12,11639,SHOT,160,0.031168621
86,992,SHOT,252,0.029467708
347,350,SHOT,164,0.028951751
383,1593,SHOT,219,0.02699637
2028,8284,SHOT,136,0.026549373
2898,18094,SHOT,141,0.025341325
188,1942,SHOT,171,0.022651242
2,3167,SHOT,664,0.021089664
1803,2302,SHOT,213,0.018563309
647,3263,SHOT,300,0.01751431
1343,3290,SHOT,229,0.014256458
760,5477,SHOT,287,0.012875616
299,16129,SHOT,158,0.002737332
647,8489,SHOT,364,0.001210337
546,2448,SHOT,178,-0.000800521
1803,14124,SHOT,238,-0.000973092
1196,9533,SHOT,141,-0.004144445
1343,5993,SHOT,181,-0.015976394
